rank,name,total_score,tier,category,stars,language,venture_match_count,strategic_importance,capability_depth,ecosystem_fit,production_readiness,agent_native,business_value,differentiation,maintenance_risk,url
1439,SEAL,12,D — Experimental/Retire,Asset,1785,python,0,4,0,0,0,0,3,5,0,https://github.com/Continual-Intelligence/SEAL
1440,self.so,12,D — Experimental/Retire,Unclassified,3005,typescript,0,4,0,0,0,0,3,5,0,https://github.com/Nutlope/self.so
1441,vex-site,11,D — Experimental/Retire,Unclassified,0,typescript,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/vex-site
1442,mc-006-video-production-company,11,D — Experimental/Retire,Unclassified,0,typescript,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/mc-006-video-production-company
1443,freeclaudecode,11,D — Experimental/Retire,Unclassified,0,shell,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/freeclaudecode
1444,ec-013-merch-licensing,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ec-013-merch-licensing
1445,clip,11,D — Experimental/Retire,Unclassified,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/clip
1446,Worldwidebro,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/Worldwidebro
1447,comm-034-senior-tech-support,11,D — Experimental/Retire,Unclassified,0,typescript,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/comm-034-senior-tech-support
1448,comm-025-community-legal-aid,11,D — Experimental/Retire,Asset,0,typescript,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/comm-025-community-legal-aid
1449,comm-022-job-training-center,11,D — Experimental/Retire,Asset,0,typescript,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/comm-022-job-training-center
1450,comm-017-local-business-directory,11,D — Experimental/Retire,Unclassified,0,typescript,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/comm-017-local-business-directory
1451,comm-015-youth-mentorship-program,11,D — Experimental/Retire,Unclassified,0,typescript,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/comm-015-youth-mentorship-program
1452,comm-004-community-outreach-nonprofit,11,D — Experimental/Retire,Unclassified,0,typescript,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/comm-004-community-outreach-nonprofit
1453,comm-003-ace-senior-care-connect,11,D — Experimental/Retire,Unclassified,0,typescript,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/comm-003-ace-senior-care-connect
1454,comm-001-luminary-worldwide-events,11,D — Experimental/Retire,Unclassified,0,typescript,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/comm-001-luminary-worldwide-events
1455,ps-021-seo-agency,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ps-021-seo-agency
1456,ec-111-tve-fragrance,11,D — Experimental/Retire,Unclassified,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ec-111-tve-fragrance
1457,ps-020-social-media-management,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ps-020-social-media-management
1458,iza-os-workflow-integration,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-workflow-integration
1459,ace-community-impact-templates,11,D — Experimental/Retire,Asset,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ace-community-impact-templates
1460,avs-omni,11,D — Experimental/Retire,Unclassified,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/avs-omni
1461,babystepsmatrix1,11,D — Experimental/Retire,Unclassified,0,typescript,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/babystepsmatrix1
1462,billionaire-consciousness-empire,11,D — Experimental/Retire,Asset,0,typescript,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/billionaire-consciousness-empire
1463,con-013-painting-services,11,D — Experimental/Retire,Asset,0,html,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/con-013-painting-services
1464,consciousness-deployment-system,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/consciousness-deployment-system
1465,ec-003-hella-scars,11,D — Experimental/Retire,Unclassified,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ec-003-hella-scars
1466,ec-004-godbody-luxuries,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ec-004-godbody-luxuries
1467,ec-004-shoe-customizer,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ec-004-shoe-customizer
1468,ec-027-kids-toy-line,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ec-027-kids-toy-line
1469,ec-029-instant-brand-generator,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ec-029-instant-brand-generator
1470,ec-031-automated-inventory-forecaster,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ec-031-automated-inventory-forecaster
1471,ec-041-seasonal-trend-predictor,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ec-041-seasonal-trend-predictor
1472,ec-040-abandoned-cart-recovery,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ec-040-abandoned-cart-recovery
1473,ec-042-influencer-matchmaker,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ec-042-influencer-matchmaker
1474,ec-045-ar-virtual-fitting-room,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ec-045-ar-virtual-fitting-room
1475,ec-046-3d-product-viewer,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ec-046-3d-product-viewer
1476,ec-047-carbon-footprint-tracker,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ec-047-carbon-footprint-tracker
1477,edu-008-branding-templates-marketplace,11,D — Experimental/Retire,Asset,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/edu-008-branding-templates-marketplace
1478,education-platform-system,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/education-platform-system
1479,em-013-brain-computer-interface,11,D — Experimental/Retire,Asset,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/em-013-brain-computer-interface
1480,em-046-smart-city-governance,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/em-046-smart-city-governance
1481,et-004-coding-bootcamp,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/et-004-coding-bootcamp
1482,et-005-professional-certification,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/et-005-professional-certification
1483,et-006-corporate-training,11,D — Experimental/Retire,Asset,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/et-006-corporate-training
1484,et-008-career-coaching,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/et-008-career-coaching
1485,et-013-vr-training-simulations,11,D — Experimental/Retire,Asset,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/et-013-vr-training-simulations
1486,fh-002-meal-prep-delivery,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-002-meal-prep-delivery
1487,fh-003-private-dinner-experiences,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-003-private-dinner-experiences
1488,fh-004-catering-company,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-004-catering-company
1489,fh-006-healthy-meal-prep-for-gyms,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-006-healthy-meal-prep-for-gyms
1490,fh-009-packaged-food-brand,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-009-packaged-food-brand
1491,fh-010-frozen-meals-company,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-010-frozen-meals-company
1492,fh-011-sauce-or-seasoning-brand,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-011-sauce-or-seasoning-brand
1493,fh-012-protein-snacks-brand,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-012-protein-snacks-brand
1494,fh-013-meal-kit-company,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-013-meal-kit-company
1495,fh-014-cloud-kitchen,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-014-cloud-kitchen
1496,fh-014-cloud-kitchen-,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-014-cloud-kitchen-
1497,fh-018-food-influencer-brand,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-018-food-influencer-brand
1498,fh-021-food-truck-business,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-021-food-truck-business
1499,fh-026-gourmet-food-market,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-026-gourmet-food-market
1500,fh-029-food-quality-testing-lab,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-029-food-quality-testing-lab
1501,fh-030-organic-food-brand,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-030-organic-food-brand
1502,fh-031-vegan-food-company,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-031-vegan-food-company
1503,fh-034-restaurant-consulting,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-034-restaurant-consulting
1504,fh-035-food-safety-training,11,D — Experimental/Retire,Asset,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fh-035-food-safety-training
1505,fs-001-gym,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-001-gym
1506,fs-002-boutique-fitness-studio,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-002-boutique-fitness-studio
1507,fs-003-personal-training-studio,11,D — Experimental/Retire,Asset,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-003-personal-training-studio
1508,fs-004-women-only-gym,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-004-women-only-gym
1509,fs-005-boxing-gym,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-005-boxing-gym
1510,fs-006-crossfit-gym,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-006-crossfit-gym
1511,fs-007-luxury-fitness-club,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-007-luxury-fitness-club
1512,fs-008-online-coaching,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-008-online-coaching
1513,fs-009-personal-trainer-business,11,D — Experimental/Retire,Asset,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-009-personal-trainer-business
1514,fs-010-transformation-program,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-010-transformation-program
1515,fs-011-athlete-training-company,11,D — Experimental/Retire,Asset,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-011-athlete-training-company
1516,fs-012-supplement-brand,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-012-supplement-brand
1517,fs-015-recovery-products,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-015-recovery-products
1518,fs-018-gym-management-software,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-018-gym-management-software
1519,fs-020-yoga-studio,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-020-yoga-studio
1520,fs-021-pilates-studio,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-021-pilates-studio
1521,fs-022-dance-studio,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-022-dance-studio
1522,fs-023-martial-arts-dojo,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-023-martial-arts-dojo
1523,fs-024-sports-performance-center,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-024-sports-performance-center
1524,fs-025-corporate-wellness-program,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/fs-025-corporate-wellness-program
1525,innovation-hub-platform,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/innovation-hub-platform
1526,ins-001-venture-insurance,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/ins-001-venture-insurance
1527,intellectual-property-management,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/intellectual-property-management
1528,investment-fund-management,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/investment-fund-management
1529,iza-os-blockchain-core,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-blockchain-core
1530,iza-os-computer-vision,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-computer-vision
1531,iza-os-cryptocurrency-management,11,D — Experimental/Retire,Asset,0,go,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-cryptocurrency-management
1532,iza-os-data-integration-hub,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-data-integration-hub
1533,iza-os-defi-platform,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-defi-platform
1534,iza-os-enterprise-integrations,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-enterprise-integrations
1535,iza-os-funding,11,D — Experimental/Retire,Unclassified,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-funding
1536,iza-os-infra,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-infra
1537,iza-os-legal-core,11,D — Experimental/Retire,Asset,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-legal-core
1538,iza-os-market,11,D — Experimental/Retire,Unclassified,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-market
1539,iza-os-nft-platform,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-nft-platform
1540,iza-os-orchestrator,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-orchestrator
1541,iza-os-playgrounds,11,D — Experimental/Retire,Unclassified,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-playgrounds
1542,iza-os-predictive-modeling,11,D — Experimental/Retire,Asset,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-predictive-modeling
1543,iza-os-quality-assurance-bot,11,D — Experimental/Retire,Unclassified,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-quality-assurance-bot
1544,iza-os-smart-contracts,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-smart-contracts
1545,iza-os-speech-processing,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-speech-processing
1546,iza-os-templates,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-templates
1547,iza-os-web3-integration,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/iza-os-web3-integration
1548,legal-contract-templates,11,D — Experimental/Retire,Asset,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/legal-contract-templates
1549,lt-030-cold-chain-logistics,11,D — Experimental/Retire,Asset,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/lt-030-cold-chain-logistics
1550,mc-004-influencer-agency,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/mc-004-influencer-agency
1551,mc-007-animation-studio,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/mc-007-animation-studio
1552,mc-008-music-production,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/mc-008-music-production
1553,mc-009-stock-photography,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/mc-009-stock-photography
1554,mc-010-stock-video,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/mc-010-stock-video
1555,mc-011-online-magazine,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/mc-011-online-magazine
1556,mc-014-gaming-channel,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/mc-014-gaming-channel
1557,mc-015-esports-team,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/mc-015-esports-team
1558,mc-018-membership-site,11,D — Experimental/Retire,Unclassified,0,Unknown,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/mc-018-membership-site
1559,media-empire-platform,11,D — Experimental/Retire,Asset,0,python,0,8,0,0,0,0,3,0,0,https://github.com/Worldwidebro/media-empire-platform
